transaction_id,product_id,return_date,reason
T20260028349,P0359,2025-05-08,Damaged
T20250025549,P0424,2025-03-09,Wrong Item
T20260048484,P0169,2026-09-09,Customer Changed Mind
T20260103059,P0295,2026-08-06,Wrong Item
T20260090647,P0390,2025-04-25,Customer Changed Mind
T20250024831,P0086,2026-01-17,Damaged
T20250108717,P0037,2026-03-05,Customer Changed Mind
T20250033417,P0298,2025-07-30,Wrong Item
T20260122450,P0007,2026-03-24,Damaged
T20250117264,P0148,2026-03-23,Wrong Item
T20260147777,P0270,2025-02-14,Wrong Item
T20260134262,P0141,2025-03-28,Wrong Item
T20250125299,P0018,2026-06-07,Damaged
T20260049274,P0279,2026-10-19,Damaged
T20250100479,P0408,2026-03-15,Damaged
T20250100177,P0126,2026-09-20,Customer Changed Mind
T20260022225,P0245,2026-08-31,Customer Changed Mind
T20250101859,P0307,2025-01-15,Wrong Item
T20260083615,P0323,2026-05-04,Customer Changed Mind
T20250030333,P0292,2026-04-30,Customer Changed Mind
T20250114304,P0257,2025-06-07,Wrong Item
T20250042866,P0220,2026-01-26,Customer Changed Mind
T20260017394,P0440,2026-10-13,Damaged
T20250065949,P0249,2026-07-19,Wrong Item
T20260058843,P0212,2026-01-15,Customer Changed Mind
T20250144673,P0363,2025-08-13,Wrong Item
T20260124711,P0409,2026-10-14,Wrong Item
T20260128384,P0051,2026-12-18,Customer Changed Mind
T20250038126,P0342,2025-03-22,Damaged
T20260060916,P0428,2026-08-26,Damaged
T20260066971,P0147,2026-12-23,Damaged
T20260038852,P0474,2025-12-15,Wrong Item
T20260019786,P0145,2026-10-07,Damaged
T20260111096,P0281,2025-04-24,Damaged
T20260112480,P0206,2026-03-09,Damaged
T20260107482,P0112,2025-06-19,Damaged
T20250010512,P0112,2025-11-29,Damaged
T20260070964,P0488,2025-03-09,Wrong Item
T20250022683,P0238,2026-02-17,Damaged
T20250061754,P0178,2026-09-25,Customer Changed Mind
T20260101555,P0430,2026-10-05,Damaged
T20260136809,P0295,2026-09-06,Wrong Item
T20250025476,P0433,2025-11-07,Wrong Item
T20250087348,P0430,2026-11-19,Customer Changed Mind
T20250077580,P0401,2025-02-04,Customer Changed Mind
T20250091910,P0291,2025-03-23,Damaged
T20260096377,P0217,2025-05-19,Damaged
T20260055242,P0152,2025-11-19,Wrong Item
T20260011180,P0314,2025-06-17,Damaged
T20260021728,P0325,2025-01-16,Wrong Item
T20250060782,P0017,2026-02-28,Damaged
T20260140387,P0073,2025-04-06,Damaged
T20260044234,P0072,2026-03-07,Damaged
T20260071676,P0005,2025-03-30,Customer Changed Mind
T20260088583,P0271,2025-12-29,Customer Changed Mind
T20260108364,P0159,2026-06-06,Damaged
T20260083207,P0235,2026-09-08,Damaged
T20250014342,P0344,2026-07-13,Wrong Item
T20260018738,P0110,2025-05-06,Customer Changed Mind
T20260021634,P0236,2025-07-18,Wrong Item
T20250043113,P0477,2026-02-11,Customer Changed Mind
T20250116742,P0343,2025-02-19,Wrong Item
T20250051139,P0362,2025-02-17,Wrong Item
T20250127014,P0193,2025-11-14,Damaged
T20260144135,P0423,2026-01-11,Damaged
T20260055817,P0365,2026-12-06,Wrong Item
T20250006868,P0247,2026-10-26,Customer Changed Mind
T20250134611,P0023,2025-06-12,Customer Changed Mind
T20260057339,P0445,2025-09-11,Customer Changed Mind
T20260096515,P0319,2026-01-16,Customer Changed Mind
T20260022327,P0178,2026-08-11,Customer Changed Mind
T20250022653,P0431,2026-11-25,Customer Changed Mind
T20260144453,P0241,2026-08-08,Customer Changed Mind
T20260099381,P0337,2025-06-14,Wrong Item
T20250147314,P0452,2025-12-20,Damaged
T20250107135,P0303,2026-05-05,Customer Changed Mind
T20250115514,P0094,2025-05-21,Damaged
T20250081095,P0190,2025-10-24,Wrong Item
T20250033825,P0469,2026-12-15,Damaged
T20260068553,P0498,2025-09-22,Wrong Item
T20250105775,P0345,2025-06-03,Damaged
T20260121856,P0278,2026-06-19,Customer Changed Mind
T20260092409,P0388,2026-11-20,Damaged
T20260059464,P0218,2026-08-05,Wrong Item
T20250088321,P0265,2025-10-10,Wrong Item
T20250043978,P0129,2026-03-01,Customer Changed Mind
T20260068425,P0314,2026-01-30,Customer Changed Mind
T20250081411,P0391,2026-09-17,Wrong Item
T20260026690,P0326,2025-03-19,Customer Changed Mind
T20250081978,P0105,2026-07-20,Wrong Item
T20250066048,P0103,2026-01-20,Customer Changed Mind
T20250138171,P0058,2026-05-19,Customer Changed Mind
T20250046036,P0365,2025-11-28,Wrong Item
T20250047353,P0232,2026-11-05,Wrong Item
T20260142916,P0183,2026-05-29,Customer Changed Mind
T20260088254,P0191,2026-07-07,Wrong Item
T20250097329,P0078,2025-08-16,Customer Changed Mind
T20250010486,P0105,2026-07-22,Customer Changed Mind
T20260121446,P0431,2025-01-22,Wrong Item
T20250061825,P0319,2025-07-30,Customer Changed Mind
T20260056363,P0338,2025-09-22,Damaged
T20250107029,P0448,2026-11-05,Customer Changed Mind
T20260142943,P0064,2025-09-22,Damaged
T20250132058,P0208,2025-10-05,Customer Changed Mind
T20260011005,P0156,2025-03-27,Customer Changed Mind
T20250134552,P0285,2025-08-10,Wrong Item
T20250116914,P0139,2026-02-01,Customer Changed Mind
T20250006001,P0348,2025-07-10,Customer Changed Mind
T20260094560,P0462,2025-08-26,Wrong Item
T20260119528,P0198,2025-08-28,Customer Changed Mind
T20250090914,P0436,2025-02-21,Wrong Item
T20250113061,P0291,2025-03-05,Customer Changed Mind
T20250104978,P0318,2025-05-21,Wrong Item
T20260054002,P0144,2026-01-14,Damaged
T20260028285,P0071,2026-10-22,Damaged
T20260011705,P0332,2026-06-04,Customer Changed Mind
T20250098853,P0324,2026-05-18,Damaged
T20250128384,P0043,2025-09-02,Damaged
T20250036577,P0475,2026-10-23,Wrong Item
T20250146793,P0195,2026-12-17,Wrong Item
T20260110304,P0047,2025-05-01,Damaged
T20260110726,P0274,2025-01-14,Wrong Item
T20260097479,P0297,2025-10-02,Damaged
T20250091338,P0096,2025-01-28,Damaged
T20250142014,P0151,2025-04-02,Wrong Item
T20260135153,P0392,2026-03-24,Customer Changed Mind
T20250032545,P0350,2025-10-11,Customer Changed Mind
T20250097748,P0082,2026-02-24,Customer Changed Mind
T20260146507,P0111,2025-07-29,Wrong Item
T20260127623,P0439,2026-05-11,Damaged
T20260035290,P0060,2025-07-10,Wrong Item
T20260016204,P0052,2026-12-22,Wrong Item
T20260010241,P0073,2025-02-19,Customer Changed Mind
T20250133848,P0448,2025-09-17,Damaged
T20260059685,P0223,2026-07-23,Damaged
T20250082730,P0184,2026-05-26,Wrong Item
T20260028099,P0340,2025-06-08,Damaged
T20260088594,P0178,2025-04-11,Wrong Item
T20250081361,P0254,2025-11-13,Wrong Item
T20250142405,P0179,2025-03-07,Damaged
T20250060170,P0362,2025-09-09,Wrong Item
T20260039003,P0344,2025-08-26,Wrong Item
T20260016001,P0083,2025-06-08,Customer Changed Mind
T20250116663,P0450,2026-12-09,Damaged
T20250074805,P0223,2026-08-07,Damaged
T20260025384,P0312,2026-04-11,Wrong Item
T20250136622,P0272,2026-07-14,Wrong Item
T20250102005,P0493,2026-12-17,Wrong Item
T20250039006,P0438,2026-12-01,Wrong Item
T20260020765,P0372,2025-02-12,Wrong Item
T20260069149,P0186,2026-07-30,Damaged
T20260116633,P0250,2025-10-10,Wrong Item
T20260099895,P0235,2025-04-15,Wrong Item
T20250108281,P0148,2026-06-18,Customer Changed Mind
T20250032158,P0094,2026-02-28,Customer Changed Mind
T20250055794,P0148,2025-10-24,Damaged
T20250082319,P0254,2026-01-27,Customer Changed Mind
T20260051767,P0299,2026-01-18,Customer Changed Mind
T20260133223,P0045,2026-02-15,Wrong Item
T20250023595,P0379,2026-09-19,Damaged
T20260000545,P0181,2026-11-08,Wrong Item
T20260145570,P0245,2025-10-23,Damaged
T20250065298,P0274,2025-01-26,Damaged
T20260030748,P0346,2026-05-14,Wrong Item
T20250111640,P0206,2026-02-20,Customer Changed Mind
T20260021319,P0129,2025-07-21,Damaged
T20250005078,P0233,2025-09-26,Wrong Item
T20260087745,P0238,2025-03-12,Customer Changed Mind
T20250031641,P0366,2025-05-18,Damaged
T20250036827,P0186,2026-09-05,Damaged
T20260147497,P0188,2026-04-06,Customer Changed Mind
T20250078741,P0205,2026-03-26,Damaged
T20250012903,P0013,2026-10-17,Wrong Item
T20250051885,P0424,2026-08-08,Wrong Item
T20250083010,P0013,2025-12-20,Wrong Item
T20250116117,P0384,2026-08-19,Damaged
T20260068283,P0075,2025-01-22,Damaged
T20260112921,P0245,2026-08-05,Wrong Item
T20260018883,P0387,2025-12-20,Damaged
T20250121072,P0017,2026-06-07,Damaged
T20260141722,P0255,2026-06-28,Customer Changed Mind
T20250094591,P0169,2025-07-20,Damaged
T20260045669,P0206,2026-07-21,Damaged
T20260102275,P0346,2025-08-29,Wrong Item
T20260108988,P0422,2025-11-26,Wrong Item
T20250129437,P0347,2025-07-27,Customer Changed Mind
T20260082199,P0147,2026-03-29,Customer Changed Mind
T20250001185,P0264,2025-05-04,Wrong Item
T20260100906,P0311,2026-11-01,Customer Changed Mind
T20250077697,P0151,2025-05-31,Wrong Item
T20260137333,P0330,2026-10-01,Damaged
T20260109474,P0011,2025-02-28,Damaged
T20260006350,P0384,2025-02-05,Customer Changed Mind
T20250076412,P0473,2026-11-05,Customer Changed Mind
T20250132697,P0396,2026-06-24,Wrong Item
T20250074901,P0269,2026-12-07,Damaged
T20250112186,P0246,2025-11-12,Wrong Item
T20260070058,P0317,2026-01-20,Customer Changed Mind
T20260040762,P0082,2025-10-03,Wrong Item
T20260094918,P0072,2026-09-16,Damaged
T20260123357,P0435,2025-06-09,Damaged
T20250122710,P0273,2026-08-13,Wrong Item
T20250010841,P0043,2025-02-01,Customer Changed Mind
T20250073218,P0006,2026-01-18,Damaged
T20260124735,P0079,2026-10-08,Damaged
T20250146440,P0378,2025-07-31,Damaged
T20260084699,P0226,2026-03-19,Customer Changed Mind
T20250100802,P0104,2026-12-12,Customer Changed Mind
T20250067793,P0324,2026-01-21,Customer Changed Mind
T20260105811,P0430,2026-11-19,Wrong Item
T20250030101,P0101,2025-02-19,Wrong Item
T20250086502,P0041,2026-08-09,Customer Changed Mind
T20250100040,P0395,2025-05-30,Damaged
T20250097376,P0211,2025-12-20,Customer Changed Mind
T20260144193,P0256,2026-04-21,Customer Changed Mind
T20250086409,P0046,2026-05-28,Wrong Item
T20260052399,P0404,2026-02-08,Damaged
T20250136070,P0078,2025-11-02,Customer Changed Mind
T20260035651,P0306,2025-07-12,Customer Changed Mind
T20260084048,P0474,2026-04-07,Customer Changed Mind
T20260067344,P0069,2025-06-25,Wrong Item
T20260007856,P0362,2025-09-27,Wrong Item
T20260112014,P0266,2025-07-27,Wrong Item
T20260090751,P0021,2026-03-04,Damaged
T20260000140,P0169,2026-12-08,Customer Changed Mind
T20250116022,P0488,2026-12-22,Customer Changed Mind
T20260065568,P0288,2026-07-30,Wrong Item
T20260126318,P0124,2026-10-18,Wrong Item
T20260071299,P0079,2025-07-26,Wrong Item
T20250149535,P0469,2026-09-22,Wrong Item
T20260016944,P0445,2026-12-15,Customer Changed Mind
T20260036832,P0105,2025-04-12,Wrong Item
T20250125229,P0312,2026-09-22,Wrong Item
T20250081252,P0359,2026-09-20,Wrong Item
T20250115954,P0256,2025-12-31,Damaged
T20260048664,P0331,2025-03-25,Damaged
T20250071926,P0480,2026-03-26,Customer Changed Mind
T20260077183,P0374,2025-06-27,Damaged
T20260080578,P0107,2025-01-20,Customer Changed Mind
T20260055341,P0198,2025-05-26,Damaged
T20250040440,P0396,2026-04-02,Wrong Item
T20250074393,P0225,2025-09-20,Wrong Item
T20260078287,P0133,2025-10-06,Wrong Item
T20250090550,P0211,2025-04-19,Customer Changed Mind
T20260079978,P0335,2025-11-21,Wrong Item
T20250097449,P0441,2025-10-14,Wrong Item
T20260149730,P0255,2026-08-27,Damaged
T20260007399,P0182,2025-04-11,Customer Changed Mind
T20250053545,P0173,2026-02-17,Customer Changed Mind
T20250134013,P0122,2026-07-22,Customer Changed Mind
T20260047653,P0476,2025-11-11,Customer Changed Mind
T20250142340,P0392,2025-11-19,Customer Changed Mind
T20260009414,P0143,2025-09-28,Wrong Item
T20250148663,P0452,2026-04-24,Damaged
T20250029807,P0312,2026-12-21,Wrong Item
T20260142969,P0004,2026-11-02,Customer Changed Mind
T20260134182,P0453,2025-12-27,Damaged
T20260081992,P0180,2025-04-01,Damaged
T20260054009,P0003,2026-03-14,Damaged
T20260139761,P0163,2026-01-06,Wrong Item
T20260135675,P0433,2026-03-02,Wrong Item
T20260053538,P0103,2026-05-18,Wrong Item
T20260075057,P0422,2025-08-24,Damaged
T20250127178,P0436,2026-07-10,Wrong Item
T20250032715,P0364,2026-09-16,Wrong Item
T20250028065,P0342,2025-01-09,Damaged
T20250009508,P0215,2025-12-29,Customer Changed Mind
T20260037382,P0373,2025-08-20,Damaged
T20250088851,P0324,2026-03-11,Wrong Item
T20260090185,P0443,2025-10-02,Customer Changed Mind
T20260139608,P0361,2026-06-09,Customer Changed Mind
T20250002862,P0454,2025-10-19,Damaged
T20250043256,P0288,2025-10-20,Wrong Item
T20250107400,P0025,2025-04-29,Damaged
T20260112132,P0395,2026-10-13,Wrong Item
T20260080564,P0354,2025-02-08,Wrong Item
T20250105931,P0071,2025-08-08,Wrong Item
T20250084413,P0003,2026-07-17,Damaged
T20250047159,P0044,2025-01-11,Damaged
T20250119941,P0234,2025-06-09,Damaged
T20260026987,P0362,2025-01-01,Wrong Item
T20260050005,P0338,2026-05-20,Customer Changed Mind
T20250029820,P0251,2026-07-28,Wrong Item
T20250021941,P0354,2025-11-28,Wrong Item
T20250084612,P0125,2026-11-25,Wrong Item
T20260066226,P0369,2025-08-18,Damaged
T20250061453,P0028,2026-12-25,Wrong Item
T20250131561,P0036,2025-03-20,Customer Changed Mind
T20250082385,P0332,2026-06-22,Damaged
T20250069492,P0035,2026-01-16,Wrong Item
T20260091578,P0389,2025-08-03,Damaged
T20250048001,P0218,2025-06-16,Customer Changed Mind
T20250019446,P0100,2026-01-13,Customer Changed Mind
T20260065763,P0039,2026-03-15,Customer Changed Mind
T20260007725,P0334,2025-05-27,Wrong Item
T20250128302,P0403,2025-02-05,Wrong Item
T20250145293,P0314,2025-08-19,Customer Changed Mind
T20260146264,P0224,2025-08-23,Damaged
T20250009848,P0197,2026-05-30,Wrong Item
T20260088110,P0079,2026-05-22,Damaged
T20260142968,P0023,2025-03-21,Damaged
T20260122489,P0210,2025-02-09,Damaged
T20260082048,P0291,2026-11-25,Wrong Item
T20260006342,P0401,2025-03-02,Wrong Item
T20260003653,P0096,2026-08-07,Damaged
T20250120465,P0448,2025-05-12,Wrong Item
T20260053264,P0257,2025-02-03,Damaged
T20250052749,P0098,2026-07-22,Damaged
T20250036705,P0470,2026-01-21,Damaged
T20250006208,P0340,2025-01-23,Wrong Item
T20250144873,P0482,2025-04-15,Damaged
T20260117921,P0277,2026-11-06,Damaged
T20250053671,P0387,2026-08-14,Damaged
T20250067863,P0149,2026-09-16,Wrong Item
T20250131502,P0071,2026-07-22,Customer Changed Mind
T20260009791,P0055,2025-01-01,Damaged
T20260144359,P0467,2026-12-06,Customer Changed Mind
T20260088593,P0229,2026-09-22,Wrong Item
T20250136438,P0382,2026-09-20,Wrong Item
T20260036595,P0319,2026-09-28,Wrong Item
T20250134391,P0332,2025-11-26,Wrong Item
T20260048746,P0375,2025-01-21,Wrong Item
T20260076836,P0086,2025-07-28,Wrong Item
T20260121362,P0128,2026-04-08,Damaged
T20260083148,P0282,2026-02-17,Wrong Item
T20260041311,P0388,2025-05-08,Damaged
T20260081262,P0417,2026-07-01,Damaged
T20260007236,P0329,2025-09-07,Wrong Item
T20250106838,P0450,2026-07-13,Customer Changed Mind
T20260057920,P0339,2026-11-17,Wrong Item
T20250125608,P0200,2025-05-07,Customer Changed Mind
T20260029634,P0485,2026-07-01,Customer Changed Mind
T20260143409,P0401,2025-10-29,Damaged
T20250130186,P0443,2026-02-27,Damaged
T20260135490,P0414,2026-07-17,Customer Changed Mind
T20260092397,P0280,2025-07-02,Customer Changed Mind
T20250130333,P0337,2026-05-21,Damaged
T20260102276,P0430,2026-09-21,Damaged
T20250052204,P0293,2026-01-18,Wrong Item
T20250142744,P0077,2025-02-22,Damaged
T20250075936,P0392,2025-08-22,Damaged
T20250100674,P0096,2025-07-06,Damaged
T20260081895,P0401,2025-11-09,Customer Changed Mind
T20250010635,P0290,2025-05-05,Damaged
T20250031773,P0321,2025-03-08,Customer Changed Mind
T20250042233,P0498,2025-09-29,Wrong Item
T20260138185,P0352,2025-06-20,Customer Changed Mind
T20250148693,P0100,2026-05-15,Damaged
T20250102317,P0090,2025-03-08,Wrong Item
T20250069369,P0471,2026-03-05,Damaged
T20250031332,P0133,2026-03-02,Customer Changed Mind
T20250095143,P0196,2025-04-07,Damaged
T20260018843,P0209,2026-12-29,Wrong Item
T20260111830,P0260,2026-07-02,Damaged
T20250017819,P0137,2025-11-12,Customer Changed Mind
T20260036640,P0377,2025-06-11,Customer Changed Mind
T20250082288,P0119,2026-01-04,Damaged
T20260023374,P0385,2025-12-01,Damaged
T20260128248,P0478,2025-04-09,Customer Changed Mind
T20260107040,P0234,2025-01-29,Customer Changed Mind
T20260078406,P0298,2026-03-03,Wrong Item
T20260106884,P0290,2025-11-14,Customer Changed Mind
T20260058745,P0165,2026-04-20,Wrong Item
T20250069851,P0049,2026-03-10,Wrong Item
T20250084372,P0289,2025-10-15,Customer Changed Mind
T20260086949,P0191,2026-02-06,Customer Changed Mind
T20250140208,P0316,2026-03-25,Damaged
T20260115385,P0269,2026-02-11,Damaged
T20260091378,P0357,2026-10-22,Wrong Item
T20250039671,P0323,2025-10-29,Damaged
T20250136982,P0410,2025-10-07,Customer Changed Mind
T20250022870,P0127,2025-11-09,Wrong Item
T20250102260,P0021,2025-03-27,Damaged
T20260072855,P0296,2026-12-30,Customer Changed Mind
T20250050349,P0112,2026-05-02,Damaged
T20260126193,P0310,2025-04-27,Wrong Item
T20250044128,P0223,2025-02-23,Wrong Item
T20260130927,P0364,2026-09-02,Customer Changed Mind
T20260133487,P0251,2025-02-07,Wrong Item
T20250108468,P0267,2025-10-16,Wrong Item
T20260058142,P0120,2026-07-13,Wrong Item
T20260064129,P0163,2026-04-19,Wrong Item
T20260099210,P0426,2026-10-16,Damaged
T20260027475,P0398,2026-12-22,Customer Changed Mind
T20260028397,P0298,2026-10-25,Wrong Item
T20260072532,P0345,2026-03-24,Customer Changed Mind
T20260147910,P0398,2025-01-23,Customer Changed Mind
T20260117643,P0217,2025-11-05,Customer Changed Mind
T20250019290,P0486,2025-02-24,Damaged
T20260009862,P0356,2026-12-13,Wrong Item
T20250120467,P0346,2025-11-24,Damaged
T20260084589,P0052,2026-02-22,Customer Changed Mind
T20250034436,P0155,2026-12-18,Wrong Item
T20260023463,P0055,2025-02-16,Damaged
T20260120465,P0139,2025-04-09,Customer Changed Mind
T20260093888,P0352,2026-11-04,Customer Changed Mind
T20260064347,P0059,2025-05-23,Damaged
T20260084375,P0337,2026-01-22,Customer Changed Mind
T20260022804,P0191,2026-11-09,Customer Changed Mind
T20250079588,P0431,2026-11-14,Damaged
T20260099998,P0226,2025-04-15,Customer Changed Mind
T20250120892,P0464,2025-08-06,Customer Changed Mind
T20250009058,P0165,2025-10-06,Customer Changed Mind
T20250069035,P0205,2025-01-07,Customer Changed Mind
T20250129580,P0225,2026-11-02,Damaged
T20250128517,P0392,2025-02-09,Damaged
T20250140569,P0010,2025-02-04,Wrong Item
T20260069637,P0180,2025-03-10,Wrong Item
T20260130014,P0068,2026-06-15,Damaged
T20250007104,P0033,2026-01-20,Customer Changed Mind
T20260130975,P0182,2025-02-17,Wrong Item
T20250098139,P0163,2026-04-07,Damaged
T20260038367,P0270,2025-10-28,Customer Changed Mind
T20260133716,P0321,2026-12-07,Wrong Item
T20250070107,P0096,2025-03-31,Customer Changed Mind
T20250042550,P0264,2026-01-25,Wrong Item
T20260019648,P0446,2025-07-31,Customer Changed Mind
T20250084883,P0187,2026-06-06,Customer Changed Mind
T20250064342,P0191,2026-03-30,Damaged
T20260062132,P0329,2026-12-20,Customer Changed Mind
T20260046853,P0111,2026-05-06,Damaged
T20250101523,P0312,2026-03-12,Customer Changed Mind
T20250137081,P0188,2026-01-14,Customer Changed Mind
T20260077609,P0068,2025-03-15,Customer Changed Mind
T20260096591,P0113,2025-09-27,Wrong Item
T20260078146,P0343,2026-10-28,Customer Changed Mind
T20260021511,P0050,2026-08-08,Wrong Item
T20260032342,P0058,2026-03-25,Wrong Item
T20260116030,P0194,2026-08-09,Wrong Item
T20260125962,P0173,2025-11-01,Damaged
T20260053249,P0398,2025-01-09,Damaged
T20260090790,P0151,2025-08-20,Wrong Item
T20250070745,P0312,2025-07-13,Damaged
T20260127480,P0146,2025-05-06,Damaged
T20260067720,P0066,2025-05-21,Damaged
T20260132789,P0245,2025-10-19,Damaged
T20260086016,P0034,2026-07-16,Customer Changed Mind
T20260075964,P0147,2026-04-22,Damaged
T20250072322,P0353,2025-11-01,Damaged
T20250012329,P0011,2026-06-30,Damaged
T20260132864,P0105,2026-11-08,Customer Changed Mind
T20250041020,P0186,2025-04-17,Wrong Item
T20250108882,P0126,2026-02-03,Damaged
T20250010679,P0021,2025-07-17,Wrong Item
T20260112061,P0310,2025-04-25,Damaged
T20250089514,P0097,2025-09-06,Customer Changed Mind
T20260111273,P0496,2026-11-21,Damaged
T20260089132,P0127,2026-10-06,Wrong Item
T20250107467,P0386,2025-10-31,Damaged
T20250113046,P0068,2026-10-11,Damaged
T20260053043,P0317,2025-06-03,Damaged
T20250112368,P0060,2025-07-15,Wrong Item
T20250031209,P0368,2026-05-25,Customer Changed Mind
T20250028318,P0299,2025-02-13,Wrong Item
T20260108658,P0001,2026-12-25,Damaged
T20250052607,P0454,2025-11-11,Damaged
T20260069908,P0478,2026-09-06,Damaged
T20250069267,P0321,2025-11-07,Wrong Item
T20260067672,P0056,2026-07-13,Damaged
T20250135415,P0329,2025-11-13,Damaged
